session_id,deptime_outbound_sin2p,deptime_outbound_sin4p,deptime_outbound_cos2p,deptime_outbound_cos4p,deptime_inbound_sin2p,deptime_inbound_sin4p,deptime_inbound_cos2p,deptime_inbound_cos4p
170629391,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472
170629622,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805
170630874,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805
1701143552,.8314696,-.9238795,-.55557024,-.38268343,-.46174869,.81915212,-.88701081,.57357633
1701154938,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1701161846,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1701162258,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701162768,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1701163125,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,.6755904,-.36243817,-.73727715
1701163624,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701164839,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701165043,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,-.6755904,.36243817,-.73727715
1701168447,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701171634,-.99785888,-.1305266,.065403335,-.99144483,-.93200779,-.6755904,.36243817,-.73727715
1701173421,-.86602551,.86602521,-.49999982,-.50000036,-.6755904,-.99619472,.73727715,.087155186
1701173883,-.30070573,.57357633,-.95371699,.81915212,-.6755904,-.99619472,.73727715,.087155186
1701175835,-.30070573,.57357633,-.95371699,.81915212,-.6755904,-.99619472,.73727715,.087155186
1701176623,.8314696,-.9238795,-.55557024,-.38268343,.13052623,-.25881913,-.99144483,.96592581
1701177633,-.30070573,.57357633,-.95371699,.81915212,.55557024,-.9238795,-.8314696,.38268343
1701181745,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701181949,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,.6755904,-.36243817,-.73727715
1701183781,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701183878,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1701184343,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1701185120,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1701192616,.90630776,-.7660445,-.4226183,-.64278758,.86602539,-.86602545,-.50000006,-.49999994
1701194067,-.86602551,.86602521,-.49999982,-.50000036,-.6755904,-.99619472,.73727715,.087155186
1701194432,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1701196066,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701201687,.94693011,-.60876149,-.3214395,-.79335326,.55557024,-.9238795,-.8314696,.38268343
1701203202,-.86602551,.86602521,-.49999982,-.50000036,-.99144489,-.25881863,.13052599,-.96592593
1701205571,-.49999982,.86602521,-.86602551,.50000036,-.19509032,.38268343,-.98078525,.9238795
1701206299,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1701211769,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904
1701231039,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1701231304,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1701231378,.8314696,-.9238795,-.55557024,-.38268343,.13052623,-.25881913,-.99144483,.96592581
1701231473,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1701232042,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1701232355,-.86602551,.86602521,-.49999982,-.50000036,.55557024,-.9238795,-.8314696,.38268343
1701232518,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1701232618,-.70710677,-1,.70710677,-4.2862639e-16,-.46174869,.81915212,-.88701081,.57357633
1701232842,-.85491174,.88701111,-.5187735,-.46174812,.13052623,-.25881913,-.99144483,.96592581
1701232889,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1701232911,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,-.6755904,.36243817,-.73727715
1701232932,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1701234095,.55557024,-.9238795,-.8314696,.38268343,-.6755904,-.99619472,.73727715,.087155186
1701234121,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701234335,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1701235210,-.1088668,.21643947,-.99405634,.97629601,-.93200779,.6755904,-.36243817,-.73727715
1701235704,.94693011,-.60876149,-.3214395,-.79335326,-.065403335,.1305266,-.99785888,.99144483
1701235795,-.30070573,.57357633,-.95371699,.81915212,-.6755904,-.99619472,.73727715,.087155186
1701235859,.8314696,-.9238795,-.55557024,-.38268343,.13052623,-.25881913,-.99144483,.96592581
1701235861,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904
1701236222,-.98078525,-.38268343,.19509032,-.9238795,-.065403335,.1305266,-.99785888,.99144483
1701236285,.55557024,-.9238795,-.8314696,.38268343,-.6755904,-.99619472,.73727715,.087155186
1701236322,-.98078525,-.38268343,.19509032,-.9238795,.55557024,-.9238795,-.8314696,.38268343
1701237210,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701241757,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701241839,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701241883,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701243041,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1701243050,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1701243426,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701243851,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701244198,.8314696,-.9238795,-.55557024,-.38268343,-.46174869,.81915212,-.88701081,.57357633
1701244372,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1701244375,.8314696,-.9238795,-.55557024,-.38268343,.13052623,-.25881913,-.99144483,.96592581
1701244511,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701244669,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1701245119,-.30070573,.57357633,-.95371699,.81915212,-.065403335,.1305266,-.99785888,.99144483
1701245216,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1701245605,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701246271,.8314696,-.9238795,-.55557024,-.38268343,.13052623,-.25881913,-.99144483,.96592581
1701247025,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1701247539,-.30070573,.57357633,-.95371699,.81915212,-.065403335,.1305266,-.99785888,.99144483
1701252101,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1701252218,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701252472,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1701252631,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,.6755904,-.36243817,-.73727715
1701252935,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1701261274,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701261749,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701261935,-.85491174,.88701111,-.5187735,-.46174812,.13052623,-.25881913,-.99144483,.96592581
1701262445,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701262561,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1701262812,-.86602551,.86602521,-.49999982,-.50000036,.55557024,-.9238795,-.8314696,.38268343
1701262825,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701263298,-.99785888,-.1305266,.065403335,-.99144483,-.93200779,-.6755904,.36243817,-.73727715
1701263638,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1701263803,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701264333,-.86602551,.86602521,-.49999982,-.50000036,-.99144489,-.25881863,.13052599,-.96592593
1701265258,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1701265819,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1701271192,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1701273596,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1701274495,-.30070573,.57357633,-.95371699,.81915212,-.81915212,.9396925,-.57357633,-.34202039
1701276232,-.1088668,.21643947,-.99405634,.97629601,-.93200779,.6755904,-.36243817,-.73727715
1701283459,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,-.6755904,.36243817,-.73727715
1701311345,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1701313191,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702011501,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1702013869,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1702014512,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1702017586,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1702018334,-.86602551,.86602521,-.49999982,-.50000036,-.81915212,.9396925,-.57357633,-.34202039
1702025232,-.86602551,.86602521,-.49999982,-.50000036,-.81915212,.9396925,-.57357633,-.34202039
1702026219,-.98078525,-.38268343,.19509032,-.9238795,-.99144489,-.25881863,.13052599,-.96592593
1702032198,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,-.6755904,.36243817,-.73727715
1702033171,-.70710677,-1,.70710677,-4.2862639e-16,-.93200779,.6755904,-.36243817,-.73727715
1702033689,-.85491174,.88701111,-.5187735,-.46174812,-.93200779,-.6755904,.36243817,-.73727715
1702034737,-.98078525,-.38268343,.19509032,-.9238795,-.99144489,-.25881863,.13052599,-.96592593
1702035035,-.98078525,-.38268343,.19509032,-.9238795,-.81915212,.9396925,-.57357633,-.34202039
1702035455,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1702035711,-.30070573,.57357633,-.95371699,.81915212,-.81915212,.9396925,-.57357633,-.34202039
1702061058,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702061870,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702062073,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633
1702063418,-.30070573,.57357633,-.95371699,.81915212,-.065403335,.1305266,-.99785888,.99144483
1702063624,-.1088668,.21643947,-.99405634,.97629601,-.93200779,.6755904,-.36243817,-.73727715
1702064840,-.70710677,-1,.70710677,-4.2862639e-16,.86602539,-.86602545,-.50000006,-.49999994
1702066573,-.1088668,.21643947,-.99405634,.97629601,-.93200779,.6755904,-.36243817,-.73727715
1702066881,-.21643947,.422618,-.97629601,.90630788,-.7933532,.96592593,-.60876161,-.25881863
1702068399,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633
1702071000,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702071662,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1702071724,-.70710677,-1,.70710677,-4.2862639e-16,-.93200779,-.6755904,.36243817,-.73727715
1702072563,-.98078525,-.38268343,.19509032,-.9238795,-.6755904,-.99619472,.73727715,.087155186
1702072707,.8314696,-.9238795,-.55557024,-.38268343,-.46174869,.81915212,-.88701081,.57357633
1702072746,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702072807,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1702073374,-.30070573,.57357633,-.95371699,.81915212,-.6755904,-.99619472,.73727715,.087155186
1702073383,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1702073984,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1702074626,.8314696,-.9238795,-.55557024,-.38268343,-.46174869,.81915212,-.88701081,.57357633
1702074779,-.98078525,-.38268343,.19509032,-.9238795,-.81915212,.9396925,-.57357633,-.34202039
1702074880,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702074933,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702074969,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1702075547,-.98078525,-.38268343,.19509032,-.9238795,-.6755904,-.99619472,.73727715,.087155186
1702076149,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1702076429,.55557024,-.9238795,-.8314696,.38268343,-.6755904,-.99619472,.73727715,.087155186
1702076543,-.1088668,.21643947,-.99405634,.97629601,-.93200779,-.6755904,.36243817,-.73727715
1702076936,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1702077298,-.70710677,-1,.70710677,-4.2862639e-16,.86602539,-.86602545,-.50000006,-.49999994
1702077872,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702081718,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702082250,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702082355,-.98078525,-.38268343,.19509032,-.9238795,-.99144489,-.25881863,.13052599,-.96592593
1702082420,-.30070573,.57357633,-.95371699,.81915212,-.6755904,-.99619472,.73727715,.087155186
1702082672,-.98078525,-.38268343,.19509032,-.9238795,-.81915212,.9396925,-.57357633,-.34202039
1702082724,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702084402,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1702085455,-.86602551,.86602521,-.49999982,-.50000036,-.81915212,.9396925,-.57357633,-.34202039
1702085798,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702086631,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1702086670,.94693011,-.60876149,-.3214395,-.79335326,-.065403335,.1305266,-.99785888,.99144483
1702086687,.55557024,-.9238795,-.8314696,.38268343,-.99144489,-.25881863,.13052599,-.96592593
1702087016,.94693011,-.60876149,-.3214395,-.79335326,-.81915212,.9396925,-.57357633,-.34202039
1702087095,.55557024,-.9238795,-.8314696,.38268343,-.6755904,-.99619472,.73727715,.087155186
1702087286,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702091520,-.98078525,-.38268343,.19509032,-.9238795,-.81915212,.9396925,-.57357633,-.34202039
1702092180,-.30070573,.57357633,-.95371699,.81915212,-.065403335,.1305266,-.99785888,.99144483
1702093104,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702093410,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702095341,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1702096111,.55557024,-.9238795,-.8314696,.38268343,-.6755904,-.99619472,.73727715,.087155186
1702101795,.8314696,-.9238795,-.55557024,-.38268343,-.46174869,.81915212,-.88701081,.57357633
1702102124,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702103298,-.30070573,.57357633,-.95371699,.81915212,-.81915212,.9396925,-.57357633,-.34202039
1702105164,-.49999982,.86602521,-.86602551,.50000036,-.19509032,.38268343,-.98078525,.9238795
1702132384,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702137434,-.70710677,-1,.70710677,-4.2862639e-16,-.93200779,-.6755904,.36243817,-.73727715
1702137551,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715
1702141446,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633
1702143451,-.85491174,.88701111,-.5187735,-.46174812,.13052623,-.25881913,-.99144483,.96592581
1702144458,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702145551,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1702146293,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633
1702146705,.94693011,-.60876149,-.3214395,-.79335326,-.6755904,-.99619472,.73727715,.087155186
1702151611,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633
1702151928,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1702152091,-.70710677,-1,.70710677,-4.2862639e-16,-.46174869,.81915212,-.88701081,.57357633
1702152187,-.49999982,.86602521,-.86602551,.50000036,-.19509032,.38268343,-.98078525,.9238795
1702152381,.55557024,-.9238795,-.8314696,.38268343,.55557024,-.9238795,-.8314696,.38268343
1702152437,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633
1702153232,-.1088668,.21643947,-.99405634,.97629601,-.93200779,.6755904,-.36243817,-.73727715
1702153795,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702154447,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702154876,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1702155037,-.30070573,.57357633,-.95371699,.81915212,-.99144489,-.25881863,.13052599,-.96592593
1702155712,.55557024,-.9238795,-.8314696,.38268343,-.81915212,.9396925,-.57357633,-.34202039
1702156961,-.98078525,-.38268343,.19509032,-.9238795,-.81915212,.9396925,-.57357633,-.34202039
1702161039,-.98078525,-.38268343,.19509032,-.9238795,-.6755904,-.99619472,.73727715,.087155186
1702161084,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,-.6755904,.36243817,-.73727715
1702161118,-.1088668,.21643947,-.99405634,.97629601,.13052623,-.25881913,-.99144483,.96592581
1702162301,.94693011,-.60876149,-.3214395,-.79335326,-.99144489,-.25881863,.13052599,-.96592593
1702162352,.55557024,-.9238795,-.8314696,.38268343,-.065403335,.1305266,-.99785888,.99144483
1702162634,-.98078525,-.38268343,.19509032,-.9238795,-.99144489,-.25881863,.13052599,-.96592593
